07027;2010-03-01T04:00:00+01:00;49.18,-0.456167;1.5
07255;2010-03-01T10:00:00+01:00;47.059167,2.359833;4.800000000000011
07510;2010-03-01T10:00:00+01:00;44.830667,-0.691333;8.400000000000034
07222;2010-03-01T16:00:00+01:00;47.15,-1.608833;6.800000000000011
07299;2010-03-01T16:00:00+01:00;47.614333,7.51;11.100000000000023
07630;2010-03-01T16:00:00+01:00;43.621,1.378833;14.600000000000023
07747;2010-03-01T16:00:00+01:00;42.737167,2.872833;16.100000000000023
07790;2010-03-01T16:00:00+01:00;42.540667,9.485167;12.5
07207;2010-03-01T19:00:00+01:00;47.294333,-3.218333;6.800000000000011
07280;2010-03-01T19:00:00+01:00;47.267833,5.088333;8.5
07335;2010-03-01T19:00:00+01:00;46.593833,0.314333;8.200000000000045
07607;2010-03-01T19:00:00+01:00;43.909833,-0.500167;12.200000000000045
07005;2010-03-01T22:00:00+01:00;50.136,1.834;3.3000000000000114
07207;2010-03-01T22:00:00+01:00;47.294333,-3.218333;6.300000000000011
07255;2010-03-01T22:00:00+01:00;47.059167,2.359833;6.0
61976;2010-03-01T22:00:00+01:00;-15.887667,54.520667;28.400000000000034
81401;2010-03-01T22:00:00+01:00;5.4855,-54.031667;26.700000000000045
07790;2010-02-27T22:00:00+01:00;42.540667,9.485167;9.300000000000011
61980;2010-02-27T22:00:00+01:00;-20.8925,55.528667;26.900000000000034
61976;2010-02-28T01:00:00+01:00;-15.887667,54.520667;27.100000000000023
07299;2010-02-28T04:00:00+01:00;47.614333,7.51;7.400000000000034
89642;2010-02-28T04:00:00+01:00;-66.663167,140.001;-7.0
07510;2010-02-28T07:00:00+01:00;44.830667,-0.691333;9.700000000000045
07207;2010-02-28T10:00:00+01:00;47.294333,-3.218333;8.700000000000045
07790;2010-02-28T10:00:00+01:00;42.540667,9.485167;15.800000000000011
07130;2010-02-28T13:00:00+01:00;48.068833,-1.734;9.100000000000023
07240;2010-02-28T16:00:00+01:00;47.4445,0.727333;10.600000000000023
07643;2010-02-28T16:00:00+01:00;43.577,3.963167;17.900000000000034
07434;2010-02-28T19:00:00+01:00;45.861167,1.175;6.100000000000023
07471;2010-02-28T19:00:00+01:00;45.0745,3.764;5.2000000000000455
61970;2010-02-28T19:00:00+01:00;-17.054667,42.712;27.0
07222;2010-02-23T16:00:00+01:00;47.15,-1.608833;12.800000000000011
07661;2010-02-23T16:00:00+01:00;43.079333,5.940833;11.700000000000045
07190;2010-02-23T22:00:00+01:00;48.5495,7.640333;8.600000000000023
07621;2010-02-23T22:00:00+01:00;43.188,0.0;8.5
07577;2010-02-24T01:00:00+01:00;44.581167,4.733;5.400000000000034
07314;2010-02-24T04:00:00+01:00;46.046833,-1.4115;9.100000000000023
07481;2010-02-24T04:00:00+01:00;45.7265,5.077833;7.600000000000023
61997;2010-02-24T04:00:00+01:00;-46.4325,51.856667;7.800000000000011
07027;2010-02-24T07:00:00+01:00;49.18,-0.456167;7.5
07207;2010-02-24T07:00:00+01:00;47.294333,-3.218333;9.800000000000011
07510;2010-02-24T07:00:00+01:00;44.830667,-0.691333;10.700000000000045
07630;2010-02-24T10:00:00+01:00;43.621,1.378833;12.5
61970;2010-02-24T10:00:00+01:00;-17.054667,42.712;31.5
61997;2010-02-24T10:00:00+01:00;-46.4325,51.856667;7.300000000000011
81415;2010-02-24T10:00:00+01:00;3.640167,-54.028333;23.900000000000034
61972;2010-02-24T13:00:00+01:00;-22.344167,40.340667;31.600000000000023
07027;2010-02-24T16:00:00+01:00;49.18,-0.456167;9.400000000000034
07181;2010-02-24T16:00:00+01:00;48.581,5.959833;10.400000000000034
67005;2010-02-24T16:00:00+01:00;-12.8055,45.282833;29.5
71805;2010-02-24T16:00:00+01:00;46.766333,-56.179167;-0.8999999999999773
07222;2010-02-24T22:00:00+01:00;47.15,-1.608833;9.700000000000045
61968;2010-02-24T22:00:00+01:00;-11.582667,47.289667;26.80000000000001
07650;2010-02-25T01:00:00+01:00;43.437667,5.216;9.5
81405;2010-02-25T01:00:00+01:00;4.822333,-52.365333;26.700000000000045
61997;2010-02-25T04:00:00+01:00;-46.4325,51.856667;4.800000000000011
61970;2010-02-25T07:00:00+01:00;-17.054667,42.712;29.700000000000045
78897;2010-02-25T07:00:00+01:00;16.264,-61.516333;22.200000000000045
07139;2010-02-25T10:00:00+01:00;48.4455,0.110167;7.100000000000023
07335;2010-02-25T10:00:00+01:00;46.593833,0.314333;8.5
07471;2010-02-25T10:00:00+01:00;45.0745,3.764;6.2000000000000455
07130;2010-02-25T13:00:00+01:00;48.068833,-1.734;13.0
78925;2010-02-25T13:00:00+01:00;14.595333,-60.995667;25.80000000000001
81408;2010-02-25T13:00:00+01:00;3.890667,-51.804667;26.30000000000001
07015;2010-02-25T16:00:00+01:00;50.57,3.0975;8.800000000000011
07790;2010-02-25T16:00:00+01:00;42.540667,9.485167;15.400000000000034
07117;2010-02-25T19:00:00+01:00;48.825833,-3.473167;10.700000000000045
07434;2010-02-25T19:00:00+01:00;45.861167,1.175;9.600000000000023
07790;2010-02-25T22:00:00+01:00;42.540667,9.485167;8.0
61972;2010-02-26T01:00:00+01:00;-22.344167,40.340667;26.400000000000034
67005;2010-02-26T04:00:00+01:00;-12.8055,45.282833;26.200000000000045
67005;2010-02-26T07:00:00+01:00;-12.8055,45.282833;30.600000000000023
78897;2010-02-26T07:00:00+01:00;16.264,-61.516333;23.30000000000001
07020;2010-02-26T10:00:00+01:00;49.725167,-1.939833;7.600000000000023
07535;2010-02-26T10:00:00+01:00;44.745,1.396667;7.600000000000023
07027;2010-02-26T13:00:00+01:00;49.18,-0.456167;8.700000000000045
07690;2010-02-26T13:00:00+01:00;43.648833,7.209;17.200000000000045
71805;2010-02-26T19:00:00+01:00;46.766333,-56.179167;-0.8999999999999773
07577;2010-02-26T22:00:00+01:00;44.581167,4.733;7.2000000000000455
81408;2010-02-26T22:00:00+01:00;3.890667,-51.804667;29.200000000000045
07481;2010-02-27T01:00:00+01:00;45.7265,5.077833;5.400000000000034
61997;2010-02-27T04:00:00+01:00;-46.4325,51.856667;13.5
07037;2010-02-27T07:00:00+01:00;49.383,1.181667;4.7000000000000455
07661;2010-02-27T07:00:00+01:00;43.079333,5.940833;8.700000000000045
07130;2010-02-27T10:00:00+01:00;48.068833,-1.734;9.100000000000023
07139;2010-02-27T10:00:00+01:00;48.4455,0.110167;6.0
78897;2010-02-27T10:00:00+01:00;16.264,-61.516333;22.30000000000001
07015;2010-02-27T16:00:00+01:00;50.57,3.0975;11.900000000000034
07460;2010-02-27T19:00:00+01:00;45.786833,3.149333;10.200000000000045
67005;2010-02-27T19:00:00+01:00;-12.8055,45.282833;28.200000000000045
61980;2010-02-22T13:00:00+01:00;-20.8925,55.528667;29.600000000000023
07005;2010-02-22T16:00:00+01:00;50.136,1.834;9.900000000000034
